,source,id,url,parent_url,cc_url,content_truncated,result,mention_number,result_text
120,df_selected_urls_2024_p2,276,https://www.gov.uk/government/news/pupil-premium-awards-celebrate-schools-helping-disadvantaged-pupils,www.gov.uk,https://data.commoncrawl.org/crawl-data/CC-MAIN-2024-10/segments/1707947474746.1/wet/CC-MAIN-20240228211701-20240229001701-00829.warc.wet.gz,"pupil premium awards celebrate schools helping disadvantaged pupils - gov.uk
cookies on gov.uk
we us",free school meals,1," get on and improve by innovative use of the pupil premium.
winning schools took home cash rewards of up to £10,000, in recognition of the way they have pioneered the use of the pupil premium - a £900 payment to schools for every pupil who is eligible for free school meals - to help those children reach their potential and reduce educational inequalities. today’s awards ceremony was a chance to showcase the work they do so other schools across the country can learn from their impressive results.
deputy prim"
121,df_selected_urls_2024_p2,276,https://www.gov.uk/government/news/pupil-premium-awards-celebrate-schools-helping-disadvantaged-pupils,www.gov.uk,https://data.commoncrawl.org/crawl-data/CC-MAIN-2024-10/segments/1707947474746.1/wet/CC-MAIN-20240228211701-20240229001701-00829.warc.wet.gz,"pupil premium awards celebrate schools helping disadvantaged pupils - gov.uk
cookies on gov.uk
we us",School meals,1,"on and improve by innovative use of the pupil premium.
winning schools took home cash rewards of up to £10,000, in recognition of the way they have pioneered the use of the pupil premium - a £900 payment to schools for every pupil who is eligible for free school meals - to help those children reach their potential and reduce educational inequalities. today’s awards ceremony was a chance to showcase the work they do so other schools across the country can learn from their impressive results.
deputy prime min"
122,df_selected_urls_2024_p2,297,https://www.gov.uk/government/news/health-visitor-implementation-progress-report,www.gov.uk,https://data.commoncrawl.org/crawl-data/CC-MAIN-2024-10/segments/1707947474775.80/wet/CC-MAIN-20240229003536-20240229033536-00681.warc.wet.gz,"health visitor implementation progress report - gov.uk
cookies on gov.uk
we use some essential cooki",Sure Start,1,"ogramme is to improve services and health outcomes in the early years for children, families and local communities, through expanding and strengthening the health visiting service. health visitors, working in partnership with gps, midwives, school nurses, sure start children’s centres and other local organisations, have a crucial role in ensuring that all young children are able to get best possible start in life and are given the opportunity to fulfil their potential.
the health visitor implementation prog"
123,df_selected_urls_2024_p2,400,https://www.gov.uk/government/news/government-sets-out-strategy-to-be-positive-for-youth,www.gov.uk,https://data.commoncrawl.org/crawl-data/CC-MAIN-2024-10/segments/1707947474808.39/wet/CC-MAIN-20240229103115-20240229133115-00110.warc.wet.gz,"government sets out strategy to be positive for youth - gov.uk
cookies on gov.uk
we use some essenti",free school meals,1," 18s reporting that they are satisfied with their lives; * % of 16 to 19s volunteering; * % of 16 and 17 year olds in education and work-based learning; * % of 18 year olds in education, employment or training; * % of young people aged 19 who have claimed free school meals achieving level 3 (to focus on improving their outcomes relative to others) * % of 19 year olds achieving level 2; * % of 10 to 17 year olds who have not had any contact with the criminal justice system (as measured by a reprimand, warnin"
124,df_selected_urls_2024_p2,400,https://www.gov.uk/government/news/government-sets-out-strategy-to-be-positive-for-youth,www.gov.uk,https://data.commoncrawl.org/crawl-data/CC-MAIN-2024-10/segments/1707947474808.39/wet/CC-MAIN-20240229103115-20240229133115-00110.warc.wet.gz,"government sets out strategy to be positive for youth - gov.uk
cookies on gov.uk
we use some essenti",School meals,1,"reporting that they are satisfied with their lives; * % of 16 to 19s volunteering; * % of 16 and 17 year olds in education and work-based learning; * % of 18 year olds in education, employment or training; * % of young people aged 19 who have claimed free school meals achieving level 3 (to focus on improving their outcomes relative to others) * % of 19 year olds achieving level 2; * % of 10 to 17 year olds who have not had any contact with the criminal justice system (as measured by a reprimand, warning or "
125,df_selected_urls_2024_p2,405,https://www.gov.uk/government/news/sure-start-childrens-centres-statutory-guidance,www.gov.uk,https://data.commoncrawl.org/crawl-data/CC-MAIN-2024-10/segments/1707947474808.39/wet/CC-MAIN-20240229103115-20240229133115-00211.warc.wet.gz,"sure start children’s centres statutory guidance - gov.uk
cookies on gov.uk
we use some essential co",Sure Start,1,"sure start children’s centres statutory guidance - gov.uk
cookies on gov.uk
we use some essential cookies to make this website work.
we’d like to set additional cookies to understand how you use gov.uk, remember your settings and improve government service"
126,df_selected_urls_2024_p2,405,https://www.gov.uk/government/news/sure-start-childrens-centres-statutory-guidance,www.gov.uk,https://data.commoncrawl.org/crawl-data/CC-MAIN-2024-10/segments/1707947474808.39/wet/CC-MAIN-20240229103115-20240229133115-00211.warc.wet.gz,"sure start children’s centres statutory guidance - gov.uk
cookies on gov.uk
we use some essential co",Sure Start,2,"f living
find out about the energy bills support scheme
find a job
universal credit account: sign in
check your national insurance record
check mot history of a vehicle
home
parenting, childcare and children's services
childcare and early years
news story
sure start children’s centres statutory guidance
details of the government's new approach to sure start children’s centres through statutory guidance.
from:
department for education and sarah teather
published
17 february 2011
this was published under the "
127,df_selected_urls_2024_p2,405,https://www.gov.uk/government/news/sure-start-childrens-centres-statutory-guidance,www.gov.uk,https://data.commoncrawl.org/crawl-data/CC-MAIN-2024-10/segments/1707947474808.39/wet/CC-MAIN-20240229103115-20240229133115-00211.warc.wet.gz,"sure start children’s centres statutory guidance - gov.uk
cookies on gov.uk
we use some essential co",Sure Start,3,"sign in
check your national insurance record
check mot history of a vehicle
home
parenting, childcare and children's services
childcare and early years
news story
sure start children’s centres statutory guidance
details of the government's new approach to sure start children’s centres through statutory guidance.
from:
department for education and sarah teather
published
17 february 2011
this was published under the 2010 to 2015 conservative and liberal democrat coalition government
the government is committ"
128,df_selected_urls_2024_p2,405,https://www.gov.uk/government/news/sure-start-childrens-centres-statutory-guidance,www.gov.uk,https://data.commoncrawl.org/crawl-data/CC-MAIN-2024-10/segments/1707947474808.39/wet/CC-MAIN-20240229103115-20240229133115-00211.warc.wet.gz,"sure start children’s centres statutory guidance - gov.uk
cookies on gov.uk
we use some essential co",Sure Start,4,"tart children’s centres through statutory guidance.
from:
department for education and sarah teather
published
17 february 2011
this was published under the 2010 to 2015 conservative and liberal democrat coalition government
the government is committed to sure start children’s centres.
children’s centres play a crucial role in early intervention, ensuring families can get help when they need it, tackling issues early and helping to prevent costly problems from emerging later on. the government wants the net"
129,df_selected_urls_2024_p2,405,https://www.gov.uk/government/news/sure-start-childrens-centres-statutory-guidance,www.gov.uk,https://data.commoncrawl.org/crawl-data/CC-MAIN-2024-10/segments/1707947474808.39/wet/CC-MAIN-20240229103115-20240229133115-00211.warc.wet.gz,"sure start children’s centres statutory guidance - gov.uk
cookies on gov.uk
we use some essential co",Sure Start,5,"ry guidance do not reflect recent policy developments.
reminder on claw-back
claw-back of funding is triggered where an asset funded wholly or partly by dfe is disposed of, or the asset is no longer used to meet the aims and objectives consistent with the sure start early years and childcare grant (sseycg) or aiming high for disabled children grant (ahdc).
local authorities must notify the department for education of any plans to dispose of grant funded assets. local authorities should operate on the presum"
130,df_selected_urls_2024_p2,415,https://www.gov.uk/government/news/schools-minister-congratulates-students-on-their-a-and-as-levels-and-advanced-diploma-results,www.gov.uk,https://data.commoncrawl.org/crawl-data/CC-MAIN-2024-10/segments/1707947474808.39/wet/CC-MAIN-20240229103115-20240229133115-00526.warc.wet.gz,schools minister congratulates students on their a and as levels and advanced diploma results - gov.,free school meals,1," effort into preparing young people.
despite everyone’s hard work there is still much work to be done. england has one of the most stratified and segregated school systems in the world. it is scandalous that of the 80,000 students in one year eligible for free school meals, just 45 got to oxbridge. the coalition government is committed to all young people, regardless of their background, having the best opportunity to achieve success. that is why we are determined to narrow the historic and entrenched attai"
131,df_selected_urls_2024_p2,415,https://www.gov.uk/government/news/schools-minister-congratulates-students-on-their-a-and-as-levels-and-advanced-diploma-results,www.gov.uk,https://data.commoncrawl.org/crawl-data/CC-MAIN-2024-10/segments/1707947474808.39/wet/CC-MAIN-20240229103115-20240229133115-00526.warc.wet.gz,schools minister congratulates students on their a and as levels and advanced diploma results - gov.,School meals,1,"rt into preparing young people.
despite everyone’s hard work there is still much work to be done. england has one of the most stratified and segregated school systems in the world. it is scandalous that of the 80,000 students in one year eligible for free school meals, just 45 got to oxbridge. the coalition government is committed to all young people, regardless of their background, having the best opportunity to achieve success. that is why we are determined to narrow the historic and entrenched attainment"
132,df_selected_urls_2024_p2,427,https://www.gov.uk/government/news/early-learning-and-childrens-centres-government-sets-out-reform,www.gov.uk,https://data.commoncrawl.org/crawl-data/CC-MAIN-2024-10/segments/1707947474808.39/wet/CC-MAIN-20240229103115-20240229133115-00851.warc.wet.gz,"early learning and children’s centres: government sets out reform - gov.uk
cookies on gov.uk
we use ",Sure Start,1,"their children are doing with the introduction of a new progress check for every two-year-old in early education. parents and professionals can be confident children are developing well and any problems will be picked up early.
as part of wider reforms to sure start children’s centres and early learning, the government is looking at ways to get parents and communities more involved in running children’s centres. new plans to be consulted on will also make it easier for parents to plan and balance their work"
133,df_selected_urls_2024_p2,427,https://www.gov.uk/government/news/early-learning-and-childrens-centres-government-sets-out-reform,www.gov.uk,https://data.commoncrawl.org/crawl-data/CC-MAIN-2024-10/segments/1707947474808.39/wet/CC-MAIN-20240229103115-20240229133115-00851.warc.wet.gz,"early learning and children’s centres: government sets out reform - gov.uk
cookies on gov.uk
we use ",School readiness,1,"ans, to be consulted on in the autumn, to enable parents to access their free entitlement hours from 7am-7pm, and take the full 15 hours over two days rather than a minimum of three days.
a new core purpose for children’s centres, with a stronger focus on school readiness and supporting families. it clearly sets out the outcomes which children’s centres should be supporting.
exploring how we can find new ways of running children’s centres, such as mutuals and co-operative approaches, so parents and communit"
134,df_selected_urls_2024_p2,427,https://www.gov.uk/government/news/early-learning-and-childrens-centres-government-sets-out-reform,www.gov.uk,https://data.commoncrawl.org/crawl-data/CC-MAIN-2024-10/segments/1707947474808.39/wet/CC-MAIN-20240229103115-20240229133115-00851.warc.wet.gz,"early learning and children’s centres: government sets out reform - gov.uk
cookies on gov.uk
we use ",School readiness,2,"d today for consultation, sets out the government’s overall goal for children’s centres, and draws on the views of experts in the sector to set out how children’s centres can achieve this. the core purpose of children’s centres is: * child development and school readiness - supporting communication, emotional, physical and social development so children start school confident and able to learn. * parenting aspirations and parenting skills - helping parents to maximise their skills and give their children th"
135,df_selected_urls_2024_p2,427,https://www.gov.uk/government/news/early-learning-and-childrens-centres-government-sets-out-reform,www.gov.uk,https://data.commoncrawl.org/crawl-data/CC-MAIN-2024-10/segments/1707947474808.39/wet/CC-MAIN-20240229103115-20240229133115-00851.warc.wet.gz,"early learning and children’s centres: government sets out reform - gov.uk
cookies on gov.uk
we use ",School readiness,3,"ll be announced in the summer, alongside the criteria they will be measured against. the government wants to use payment by results as an incentive for areas to focus on the new proposed core purpose of children’s centres, to improve child development and school readiness among young children and to reduce inequalities.
there is a wealth of research available that supports investment in the early years and how critical those first 5 years are for children’s development and future success. the most recent re"
136,df_selected_urls_2024_p2,430,https://www.gov.uk/government/news/parents-get-more-information-about-school-performance,www.gov.uk,https://data.commoncrawl.org/crawl-data/CC-MAIN-2024-10/segments/1707947474808.39/wet/CC-MAIN-20240229103115-20240229133115-00873.warc.wet.gz,"parents get more information about school performance - gov.uk
cookies on gov.uk
we use some essenti",free school meals,1,"r officially or unofficially when deciding to offer places to students.
barry day, chief executive of the greenwood academies trust, multiple sponsor with academies only in deprived areas including the nottingham academy - which has 35% of its children on free school meals, said:
the government is sending a clear and welcome message that those of us working in education must have higher expectations for young people. at the moment far too many students, especially from more deprived communities, are pushed "
137,df_selected_urls_2024_p2,430,https://www.gov.uk/government/news/parents-get-more-information-about-school-performance,www.gov.uk,https://data.commoncrawl.org/crawl-data/CC-MAIN-2024-10/segments/1707947474808.39/wet/CC-MAIN-20240229103115-20240229133115-00873.warc.wet.gz,"parents get more information about school performance - gov.uk
cookies on gov.uk
we use some essenti",free school meals,2,"eign language (mfl) has dropped by a third. for the first time french has fallen out of the top 10 gcse subjects and numbers taking fell by 6%. the numbers taking german fell by 4.5%.
the situation is worse for the poorest - in 2009 just 4% of children on free school meals took chemistry or physics. fewer than one in five did history and fewer than 15% took geography or french. just 24% of fsm pupils entered an mfl subject, compared with 43% of non-fsm pupils doing likewise.
international baccalaureates
in "
138,df_selected_urls_2024_p2,430,https://www.gov.uk/government/news/parents-get-more-information-about-school-performance,www.gov.uk,https://data.commoncrawl.org/crawl-data/CC-MAIN-2024-10/segments/1707947474808.39/wet/CC-MAIN-20240229103115-20240229133115-00873.warc.wet.gz,"parents get more information about school performance - gov.uk
cookies on gov.uk
we use some essenti",School meals,1,"icially or unofficially when deciding to offer places to students.
barry day, chief executive of the greenwood academies trust, multiple sponsor with academies only in deprived areas including the nottingham academy - which has 35% of its children on free school meals, said:
the government is sending a clear and welcome message that those of us working in education must have higher expectations for young people. at the moment far too many students, especially from more deprived communities, are pushed throu"
139,df_selected_urls_2024_p2,430,https://www.gov.uk/government/news/parents-get-more-information-about-school-performance,www.gov.uk,https://data.commoncrawl.org/crawl-data/CC-MAIN-2024-10/segments/1707947474808.39/wet/CC-MAIN-20240229103115-20240229133115-00873.warc.wet.gz,"parents get more information about school performance - gov.uk
cookies on gov.uk
we use some essenti",School meals,2,"language (mfl) has dropped by a third. for the first time french has fallen out of the top 10 gcse subjects and numbers taking fell by 6%. the numbers taking german fell by 4.5%.
the situation is worse for the poorest - in 2009 just 4% of children on free school meals took chemistry or physics. fewer than one in five did history and fewer than 15% took geography or french. just 24% of fsm pupils entered an mfl subject, compared with 43% of non-fsm pupils doing likewise.
international baccalaureates
in franc"
140,df_selected_urls_2024_p2,558,https://www.gov.uk/government/news/chancellor-unveils-a-budget-for-growth,www.gov.uk,https://data.commoncrawl.org/crawl-data/CC-MAIN-2024-10/segments/1707947475806.52/wet/CC-MAIN-20240302084508-20240302114508-00424.warc.wet.gz,"chancellor unveils a budget for growth - gov.uk
cookies on gov.uk
we use some essential cookies to m",free childcare for working parents,1," economy in the process.
30 hours of free childcare for every child over the age of 9 months with working parents by september 2025, where eligibility will match the existing 3-4 year-old 30 hours offer.
this will be introduced in phases, with 15 hours of free childcare for working parents of 2-year-olds coming into effect in april 2024 and 15 hours of free childcare for working parents of 9 months – 3 years old in september 2024.
the funding paid to nurseries for the existing free hours offers will also be"
141,df_selected_urls_2024_p2,558,https://www.gov.uk/government/news/chancellor-unveils-a-budget-for-growth,www.gov.uk,https://data.commoncrawl.org/crawl-data/CC-MAIN-2024-10/segments/1707947475806.52/wet/CC-MAIN-20240302084508-20240302114508-00424.warc.wet.gz,"chancellor unveils a budget for growth - gov.uk
cookies on gov.uk
we use some essential cookies to m",free childcare for working parents,2,"orking parents by september 2025, where eligibility will match the existing 3-4 year-old 30 hours offer.
this will be introduced in phases, with 15 hours of free childcare for working parents of 2-year-olds coming into effect in april 2024 and 15 hours of free childcare for working parents of 9 months – 3 years old in september 2024.
the funding paid to nurseries for the existing free hours offers will also be increased by £204 million from this september rising to £288 million next year.
schools and local "
142,df_selected_urls_2024_p2,658,https://www.gov.uk/government/news/digital-service-launched-for-new-parents,www.gov.uk,https://data.commoncrawl.org/crawl-data/CC-MAIN-2024-10/segments/1707947476137.72/wet/CC-MAIN-20240302215752-20240303005752-00386.warc.wet.gz,"digital service launched for new parents - gov.uk
cookies on gov.uk
we use some essential cookies to",Best Start in Life,1,"tors. the parenting classes and films we’re launching this week are an important part of that, providing clear, professionally-led advice on everything from teething to tantrums.”
health secretary andrew lansley said:
“we all want to give our children the best start in life. but sometimes, particularly for first-time parents, bringing a new baby home can be a daunting as well as a happy experience.
_“that is why we are determined to help people become more confident in becoming a parent - from pregnancy to "
143,df_selected_urls_2024_p2,669,https://www.gov.uk/government/news/not-enough-music-in-music-lessons,www.gov.uk,https://data.commoncrawl.org/crawl-data/CC-MAIN-2024-10/segments/1707947476137.72/wet/CC-MAIN-20240302215752-20240303005752-00474.warc.wet.gz,"not enough music in music lessons - gov.uk
cookies on gov.uk
we use some essential cookies to make t",free school meals,1,"response to music are given priority.
it recommends that schools do more to ensure the sustained participation and musical achievement of specific groups of pupils; particularly boys; pupils with special educational needs; pupils known to be in receipt of free school meals; and children who are looked after.
best practice case studies of music teaching highlighted in the report include a range of lessons from every type of school in different styles (see notes below). poor teaching also highlighted shows en"
144,df_selected_urls_2024_p2,669,https://www.gov.uk/government/news/not-enough-music-in-music-lessons,www.gov.uk,https://data.commoncrawl.org/crawl-data/CC-MAIN-2024-10/segments/1707947476137.72/wet/CC-MAIN-20240302215752-20240303005752-00474.warc.wet.gz,"not enough music in music lessons - gov.uk
cookies on gov.uk
we use some essential cookies to make t",School meals,1,"nse to music are given priority.
it recommends that schools do more to ensure the sustained participation and musical achievement of specific groups of pupils; particularly boys; pupils with special educational needs; pupils known to be in receipt of free school meals; and children who are looked after.
best practice case studies of music teaching highlighted in the report include a range of lessons from every type of school in different styles (see notes below). poor teaching also highlighted shows entire "
145,df_selected_urls_2024_p2,774,https://www.gov.uk/government/news/24-free-schools-to-open-across-england-this-year,www.gov.uk,https://data.commoncrawl.org/crawl-data/CC-MAIN-2024-10/segments/1707947476396.49/wet/CC-MAIN-20240303142747-20240303172747-00719.warc.wet.gz,"24 free schools to open across england this year - gov.uk
cookies on gov.uk
we use some essential co",free school meals,1,"any in areas where there is a shortage. they will also open in areas with historic educational underperformance.
under the coalition government’s radical new plans, free schools will also be able to prioritise the most disadvantaged children (eligible for free school meals) in their school admissions arrangements. with the pupil premium, there will be an even greater incentive for free schools to attract pupils that are most in need of high-quality education.
education secretary, michael gove, said:
the mos"
146,df_selected_urls_2024_p2,774,https://www.gov.uk/government/news/24-free-schools-to-open-across-england-this-year,www.gov.uk,https://data.commoncrawl.org/crawl-data/CC-MAIN-2024-10/segments/1707947476396.49/wet/CC-MAIN-20240303142747-20240303172747-00719.warc.wet.gz,"24 free schools to open across england this year - gov.uk
cookies on gov.uk
we use some essential co",School meals,1,"n areas where there is a shortage. they will also open in areas with historic educational underperformance.
under the coalition government’s radical new plans, free schools will also be able to prioritise the most disadvantaged children (eligible for free school meals) in their school admissions arrangements. with the pupil premium, there will be an even greater incentive for free schools to attract pupils that are most in need of high-quality education.
education secretary, michael gove, said:
the most imp"
147,df_selected_urls_2024_p2,861,https://www.gov.uk/government/news/access-agreements-for-universities,www.gov.uk,https://data.commoncrawl.org/crawl-data/CC-MAIN-2024-10/segments/1707947476452.25/wet/CC-MAIN-20240304133241-20240304163241-00715.warc.wet.gz,"access agreements for universities - gov.uk
cookies on gov.uk
we use some essential cookies to make ",free school meals,1,"bition and ability, whatever their background, should face barriers to accessing higher education.
“progress over the past few years in securing fair access to the most selective universities has been inadequate. only around 40 pupils out of the 80,000 on free school meals currently make it to oxbridge at the moment.
“the government therefore tasked offa with setting more demanding tests than in previous years. we are satisfied that universities and colleges are showing their determination to improve. indee"
148,df_selected_urls_2024_p2,861,https://www.gov.uk/government/news/access-agreements-for-universities,www.gov.uk,https://data.commoncrawl.org/crawl-data/CC-MAIN-2024-10/segments/1707947476452.25/wet/CC-MAIN-20240304133241-20240304163241-00715.warc.wet.gz,"access agreements for universities - gov.uk
cookies on gov.uk
we use some essential cookies to make ",School meals,1,"n and ability, whatever their background, should face barriers to accessing higher education.
“progress over the past few years in securing fair access to the most selective universities has been inadequate. only around 40 pupils out of the 80,000 on free school meals currently make it to oxbridge at the moment.
“the government therefore tasked offa with setting more demanding tests than in previous years. we are satisfied that universities and colleges are showing their determination to improve. indeed, by"
149,df_news_filtered_2025,303,https://www.gov.uk/government/news/public-consultation-passported-benefits-under-universal-credit-review-and-advice,www.gov.uk,https://data.commoncrawl.org/crawl-data/CC-MAIN-2025-43/segments/1759648358298.52/wet/CC-MAIN-20251007140708-20251007170708-00483.warc.wet.gz,"public consultation: passported benefits under universal credit – review and advice - gov.uk
cookies",free school meals,1,"ations, including government departments, the devolved administrations, local authorities, and other bodies both within and outside of government, including commercial organisations. passported benefits can be differentiated into: benefits in kind such as free school meals, free milk, fruit and vegetables, and vitamins, free prescriptions; cash benefits such as support for travel costs to hospitals or prisons; and discounts on charges or fees such as leisure discounts.
government departments and the devolve"
150,df_news_filtered_2025,303,https://www.gov.uk/government/news/public-consultation-passported-benefits-under-universal-credit-review-and-advice,www.gov.uk,https://data.commoncrawl.org/crawl-data/CC-MAIN-2025-43/segments/1759648358298.52/wet/CC-MAIN-20251007140708-20251007170708-00483.warc.wet.gz,"public consultation: passported benefits under universal credit – review and advice - gov.uk
cookies",free school meals,2," current criteria for defining eligibility to various passported benefits will no longer exist.
footnote
by passported benefits we mean those benefits to which working-age claimants of certain means-tested benefits are automatically entitled. for example, free school meals, free prescriptions, free dental treatment, etc. we will consider the range of passported benefits available to working-age claimants but the recommendations will focus on the main passported benefits. we are particularly interested in re"
151,df_news_filtered_2025,303,https://www.gov.uk/government/news/public-consultation-passported-benefits-under-universal-credit-review-and-advice,www.gov.uk,https://data.commoncrawl.org/crawl-data/CC-MAIN-2025-43/segments/1759648358298.52/wet/CC-MAIN-20251007140708-20251007170708-00483.warc.wet.gz,"public consultation: passported benefits under universal credit – review and advice - gov.uk
cookies",School meals,1,"s, including government departments, the devolved administrations, local authorities, and other bodies both within and outside of government, including commercial organisations. passported benefits can be differentiated into: benefits in kind such as free school meals, free milk, fruit and vegetables, and vitamins, free prescriptions; cash benefits such as support for travel costs to hospitals or prisons; and discounts on charges or fees such as leisure discounts.
government departments and the devolved adm"
152,df_news_filtered_2025,303,https://www.gov.uk/government/news/public-consultation-passported-benefits-under-universal-credit-review-and-advice,www.gov.uk,https://data.commoncrawl.org/crawl-data/CC-MAIN-2025-43/segments/1759648358298.52/wet/CC-MAIN-20251007140708-20251007170708-00483.warc.wet.gz,"public consultation: passported benefits under universal credit – review and advice - gov.uk
cookies",School meals,2,"ent criteria for defining eligibility to various passported benefits will no longer exist.
footnote
by passported benefits we mean those benefits to which working-age claimants of certain means-tested benefits are automatically entitled. for example, free school meals, free prescriptions, free dental treatment, etc. we will consider the range of passported benefits available to working-age claimants but the recommendations will focus on the main passported benefits. we are particularly interested in receivi"
153,df_news_filtered_2025,305,https://www.gov.uk/government/news/what-you-need-to-know-from-the-budget,www.gov.uk,https://data.commoncrawl.org/crawl-data/CC-MAIN-2025-43/segments/1759648358311.28/wet/CC-MAIN-20251007233228-20251008023228-00148.warc.wet.gz,"what you need to know from the budget - gov.uk
cookies on gov.uk
we use some essential cookies to ma",breakfast clubs,1,"y.
investment to rebuild crumbling schools
we are committing £1.4 billion to rebuild crumbling schools.
the investment will ensure delivery of the existing school rebuilding programme, with 50 rebuilds a year.
alongside funding for children’s social care, breakfast clubs and early years childcare, the investment reflects the government’s commitment to putting education back at the forefront of national life, breaking down the barriers to opportunity for all children.
state pension increase
to help make sure"
154,df_news_filtered_2025,671,https://www.gov.uk/government/news/free-chickenpox-vaccination-offered-for-first-time-to-children,www.gov.uk,https://data.commoncrawl.org/crawl-data/CC-MAIN-2025-43/segments/1759648358967.31/wet/CC-MAIN-20251013111241-20251013141241-00860.warc.wet.gz,"free chickenpox vaccination offered for first time to children - gov.uk
cookies on gov.uk
we use som",Best Start in Life,1,"ccination programme since the menb vaccine in 2015.
meanwhile, the department for education has recently announced plans to roll out best start family hubs in every local area, relieving pressure on parents and giving half a million more children the very best start in life.
the eligibility criteria for children will be set out in clinical guidance covering which age groups will get the mmrv vaccine and when, to ensure the most effective protection for children.
as with other childhood immunisations, parent"
155,df_news_filtered_2025,671,https://www.gov.uk/government/news/free-chickenpox-vaccination-offered-for-first-time-to-children,www.gov.uk,https://data.commoncrawl.org/crawl-data/CC-MAIN-2025-43/segments/1759648358967.31/wet/CC-MAIN-20251013111241-20251013141241-00860.warc.wet.gz,"free chickenpox vaccination offered for first time to children - gov.uk
cookies on gov.uk
we use som",family hubs,1,"ental care.
this is the first time protection against another disease has been added to the routine childhood vaccination programme since the menb vaccine in 2015.
meanwhile, the department for education has recently announced plans to roll out best start family hubs in every local area, relieving pressure on parents and giving half a million more children the very best start in life.
the eligibility criteria for children will be set out in clinical guidance covering which age groups will get the mmrv vacci"
156,df_news_filtered_2025,671,https://www.gov.uk/government/news/free-chickenpox-vaccination-offered-for-first-time-to-children,www.gov.uk,https://data.commoncrawl.org/crawl-data/CC-MAIN-2025-43/segments/1759648358967.31/wet/CC-MAIN-20251013111241-20251013141241-00860.warc.wet.gz,"free chickenpox vaccination offered for first time to children - gov.uk
cookies on gov.uk
we use som",free school meals,1,"ealthy and prevent sickness from these highly contagious viruses.
the mmrv vaccine rollout forms part of the government’s overall aim to ensure young people thrive, as part of the 10 year health plan. this includes expanding access to vaccines, as well as free school meals, mental health support and dental care.
this is the first time protection against another disease has been added to the routine childhood vaccination programme since the menb vaccine in 2015.
meanwhile, the department for education has re"
157,df_news_filtered_2025,671,https://www.gov.uk/government/news/free-chickenpox-vaccination-offered-for-first-time-to-children,www.gov.uk,https://data.commoncrawl.org/crawl-data/CC-MAIN-2025-43/segments/1759648358967.31/wet/CC-MAIN-20251013111241-20251013141241-00860.warc.wet.gz,"free chickenpox vaccination offered for first time to children - gov.uk
cookies on gov.uk
we use som",School meals,1,"y and prevent sickness from these highly contagious viruses.
the mmrv vaccine rollout forms part of the government’s overall aim to ensure young people thrive, as part of the 10 year health plan. this includes expanding access to vaccines, as well as free school meals, mental health support and dental care.
this is the first time protection against another disease has been added to the routine childhood vaccination programme since the menb vaccine in 2015.
meanwhile, the department for education has recentl"
158,df_news_filtered_2025,872,https://www.gov.uk/government/news/schools-colleges-and-early-years-settings-to-close?utm_source=ab2c52ba-df74-46bf-a3ab-b18ebfb5a001&utm_medium=email&utm_campaign=govuk-notifications&utm_content=daily,www.gov.uk,https://data.commoncrawl.org/crawl-data/CC-MAIN-2025-43/segments/1759648659977.75/wet/CC-MAIN-20251015230254-20251016020254-00553.warc.wet.gz,"schools, colleges and early years settings to close - gov.uk
cookies on gov.uk
we use some essential",free school meals,1,"erable children i am confident we will help beat this virus.
i am deeply grateful for the civic spirit and dedication of everyone working in education, and i will continue to provide my full support throughout this crisis.
to support children eligible for free school meals, schools will be able to provide meals or vouchers for supermarkets or local shops.
the government has also confirmed that the total value of vouchers offered to each eligible child per week will exceed the rate it pays to schools for fre"
159,df_news_filtered_2025,872,https://www.gov.uk/government/news/schools-colleges-and-early-years-settings-to-close?utm_source=ab2c52ba-df74-46bf-a3ab-b18ebfb5a001&utm_medium=email&utm_campaign=govuk-notifications&utm_content=daily,www.gov.uk,https://data.commoncrawl.org/crawl-data/CC-MAIN-2025-43/segments/1759648659977.75/wet/CC-MAIN-20251015230254-20251016020254-00553.warc.wet.gz,"schools, colleges and early years settings to close - gov.uk
cookies on gov.uk
we use some essential",free school meals,2,"or free school meals, schools will be able to provide meals or vouchers for supermarkets or local shops.
the government has also confirmed that the total value of vouchers offered to each eligible child per week will exceed the rate it pays to schools for free school meals, recognising that families will not be buying food in bulk and may therefore incur higher costs. the final amounts will be confirmed shortly via guidance for schools.
effective immediately, schools will be able to order vouchers directly "
160,df_news_filtered_2025,872,https://www.gov.uk/government/news/schools-colleges-and-early-years-settings-to-close?utm_source=ab2c52ba-df74-46bf-a3ab-b18ebfb5a001&utm_medium=email&utm_campaign=govuk-notifications&utm_content=daily,www.gov.uk,https://data.commoncrawl.org/crawl-data/CC-MAIN-2025-43/segments/1759648659977.75/wet/CC-MAIN-20251015230254-20251016020254-00553.warc.wet.gz,"schools, colleges and early years settings to close - gov.uk
cookies on gov.uk
we use some essential",School meals,1,"e children i am confident we will help beat this virus.
i am deeply grateful for the civic spirit and dedication of everyone working in education, and i will continue to provide my full support throughout this crisis.
to support children eligible for free school meals, schools will be able to provide meals or vouchers for supermarkets or local shops.
the government has also confirmed that the total value of vouchers offered to each eligible child per week will exceed the rate it pays to schools for free sch"
